Country,State,District,Year,Reported land area ,Forest land area,Land area under non-agricultural uses,Barren and unculturable land area,Permanent pasture and other grazing land area,Land under miscellaneous Tree Crops and Groves not included in Net Area Sown,Culturable waste land area,Fallow lands other than current fallow lands,Current Fallow land area,Net sown land area,Cropped land area,Land area sown more than once
India,Bihar,Arwal,"Agriculture Year (Jul - Jun), 2017",62631.000,0.000,10575.000,2180.000,131.000,940.000,82.000,1549.000,3472.000,43702.000,64980.000,21278.000
India,Assam,Lakhimpur,"Agriculture Year (Jul - Jun), 2011",235763.388,29514.577,57572.838,37101.010,4367.131,1015.371,2068.977,1478.920,2321.368,100323.196,223484.904,123161.708
India,Assam,Dhemaji,"Agriculture Year (Jul - Jun), 2017",322960.612,59219.423,87313.105,49356.004,15774.885,18065.640,17022.030,3877.124,1560.428,70771.974,111711.248,40939.273
India,Haryana,Jhajjar,"Agriculture Year (Jul - Jun), 2015",191155.000,0.000,7754.000,7285.000,0.000,0.000,11660.000,15411.000,9684.000,139361.000,241993.000,102632.000
India,Assam,Dima Hasao,"Agriculture Year (Jul - Jun), 2018",,,,,,,,,,,,
India,Bihar,Katihar,"Agriculture Year (Jul - Jun), 2017",291349.000,1785.000,58479.000,22109.000,115.000,11135.000,624.000,5881.000,57189.000,134032.000,201324.000,67292.000
India,Bihar,Gaya,"Agriculture Year (Jul - Jun), 2013",493774.000,77836.000,73821.000,27541.000,2088.000,3912.000,3256.000,11307.000,165147.000,128866.000,175204.000,46338.000
India,Assam,Dibrugarh,"Agriculture Year (Jul - Jun), 2015",338100.000,21794.000,117873.000,17126.000,4905.000,12449.000,8780.000,4011.000,5553.000,145609.000,167999.000,22390.000
India,Chhattisgarh,Bastar,"Agriculture Year (Jul - Jun), 2016",392092.000,83821.000,26329.000,19984.000,27393.000,0.000,40076.000,11811.000,12955.000,169723.000,175586.000,5863.000
India,Assam,Sonitpur,"Agriculture Year (Jul - Jun), 2013",282848.875,88584.311,82100.636,11605.826,5381.955,3725.300,123.380,1036.497,1970.811,88320.159,141792.946,53472.786
India,Haryana,Hisar,"Agriculture Year (Jul - Jun), 2016",404308.000,735.000,41645.000,0.000,0.000,0.000,0.000,6309.000,21932.000,333687.000,645482.000,311795.000
India,Haryana,Kaithal,"Agriculture Year (Jul - Jun), 2012",232538.681,3620.483,26338.742,1091.000,218.000,8.544,0.000,0.000,59.684,201202.228,391584.177,190381.949
India,Arunachal Pradesh,West Siang,"Agriculture Year (Jul - Jun), 2018",,,,,,,,,,,,
India,Haryana,Jind,"Agriculture Year (Jul - Jun), 2012",274118.319,552.517,33656.258,0.000,0.000,556.456,0.000,0.000,3887.316,235465.772,463227.823,227762.051
India,Bihar,Samastipur,"Agriculture Year (Jul - Jun), 2015",262390.000,0.000,63739.000,3811.000,59.000,8301.000,0.000,889.000,23122.000,162469.000,290640.000,128171.000
India,Assam,West Karbi Anglong,"Agriculture Year (Jul - Jun), 2014",379074.867,116563.523,48993.083,167205.295,0.000,0.000,0.000,0.000,0.000,46312.965,74980.093,28667.128
India,Assam,Nagaon,"Agriculture Year (Jul - Jun), 2015",279620.261,54600.906,32297.442,9651.227,10219.195,5980.200,7489.150,3262.823,2381.664,153737.655,222722.148,68984.493
India,Chhattisgarh,Janjgir-Champa,"Agriculture Year (Jul - Jun), 2011",446674.000,89216.000,35980.000,2349.000,37899.000,4.000,10571.000,7201.000,5341.000,258113.000,315724.000,57611.000
India,Bihar,Buxar,"Agriculture Year (Jul - Jun), 2018",166999.000,0.000,17565.000,2180.000,15.000,789.000,601.000,554.000,567.000,144728.000,201276.000,56548.000
India,Bihar,Sheikhpura,"Agriculture Year (Jul - Jun), 2017",62084.000,0.000,10650.000,1017.000,0.000,321.000,218.000,1604.000,1261.000,47013.000,60650.000,13637.000
India,Bihar,Rohtas,"Agriculture Year (Jul - Jun), 2011",390722.000,66723.000,48174.000,16831.000,95.000,2888.000,1100.000,780.000,4500.000,249631.000,337721.000,88090.000
India,Chhattisgarh,Janjgir-Champa,"Agriculture Year (Jul - Jun), 2012",446674.000,89189.000,36051.000,2349.000,37921.000,4.000,10841.000,7507.000,4991.000,257821.000,316820.000,58999.000
India,Assam,Cachar,"Agriculture Year (Jul - Jun), 2011",378379.114,138647.068,61580.581,27731.182,2611.522,17131.256,2045.928,6071.264,6851.043,115709.270,163499.715,47790.444
India,Assam,West Karbi Anglong,"Agriculture Year (Jul - Jun), 2016",379074.867,116563.523,48993.083,167205.295,0.000,0.000,0.000,0.000,0.000,46312.965,79823.343,33510.378
India,Bihar,Aurangabad,"Agriculture Year (Jul - Jun), 2018",330011.000,18764.000,59693.000,16410.000,536.000,675.000,1796.000,1104.000,23418.000,207615.000,311536.000,103921.000
India,Assam,Sivasagar,"Agriculture Year (Jul - Jun), 2018",159812.064,18248.405,21874.726,8058.889,8094.828,9150.259,3610.746,3752.109,7394.602,79627.499,90622.066,10994.567
India,Chhattisgarh,Surguja,"Agriculture Year (Jul - Jun), 2018",502215.000,239912.000,25267.000,5125.000,46999.000,0.000,0.000,12349.000,17559.000,155004.000,175836.000,20832.000
India,Bihar,Madhepura,"Agriculture Year (Jul - Jun), 2018",179589.000,0.000,32009.000,3923.000,44.000,7165.000,0.000,979.000,13390.000,122079.000,182709.000,60630.000
India,Rajasthan,Jodhpur,"Agriculture Year (Jul - Jun), 2013",2256405.000,8378.000,77749.000,143862.000,125453.000,148.000,17549.000,271462.000,234306.000,1377498.000,1648408.000,270910.000
India,Uttar Pradesh,Shravasti,"Agriculture Year (Jul - Jun), 2014",192887.000,34353.000,24420.000,154.000,30.000,155.000,145.000,234.000,203.000,133193.000,188646.000,55453.000
India,Karnataka,Ramanagara,"Agriculture Year (Jul - Jun), 2014",355912.000,69946.000,27106.000,24339.000,24662.000,3950.000,1178.000,32745.000,18325.000,153661.000,160618.000,6957.000
India,Jharkhand,West Singhbhum,"Agriculture Year (Jul - Jun), 2012",567769.000,142336.000,45714.000,55181.000,3674.000,4989.000,37534.000,80235.000,91316.000,106790.000,134690.000,27900.000
India,Jharkhand,Simdega,"Agriculture Year (Jul - Jun), 2016",379434.000,103674.000,19542.000,21736.000,2749.000,12053.000,15176.000,64470.000,58348.000,81686.000,84730.000,3044.000
India,Kerala,Thrissur,"Agriculture Year (Jul - Jun), 2011",302919.000,103619.000,44331.000,206.000,0.000,272.000,6428.000,7927.000,11241.000,128895.000,181287.000,52392.000
India,Ladakh,Leh Ladakh,"Agriculture Year (Jul - Jun), 2016",45641.000,4.000,7381.000,23492.000,155.000,1760.000,2701.000,55.000,130.000,9963.000,10540.000,577.000
India,Kerala,Pathanamthitta,"Agriculture Year (Jul - Jun), 2017",265277.000,155214.000,21795.000,156.000,0.000,97.000,2415.000,2032.000,3644.000,79924.000,105427.000,25503.000
India,Punjab,Ludhiana,"Agriculture Year (Jul - Jun), 2011",368312.000,10017.000,58894.000,0.000,0.000,0.000,0.000,0.000,0.000,299401.000,598719.000,299318.000
India,West Bengal,Jalpaiguri,"Agriculture Year (Jul - Jun), 2017",339498.000,64393.000,65212.000,500.000,7.000,2790.000,22.000,0.000,2800.000,203774.000,334415.000,130641.000
India,Tamil Nadu,Krishnagiri,"Agriculture Year (Jul - Jun), 2013",514326.000,203964.000,41896.000,23937.000,7853.000,8347.000,4343.000,14248.000,24055.000,185683.000,255706.000,70023.000
India,Bihar,Bhojpur,"Agriculture Year (Jul - Jun), 2011",237339.000,0.000,34240.000,6702.000,71.000,2021.000,617.000,2426.000,6410.000,184852.000,234611.000,49759.000
India,Assam,Karimganj,"Agriculture Year (Jul - Jun), 2013",180130.886,47851.685,33789.726,5343.186,3642.448,7334.683,1731.606,1644.976,2077.131,76715.444,88546.926,11831.482
India,Assam,Dibrugarh,"Agriculture Year (Jul - Jun), 2011",338782.000,23341.000,128990.000,13498.000,6170.000,16883.000,7126.000,1432.000,1844.000,139498.000,166107.000,26609.000
India,Chhattisgarh,Bemetara,"Agriculture Year (Jul - Jun), 2017",285481.000,0.000,24149.000,11.000,23254.000,20.000,5822.000,3991.000,3185.000,225049.000,345437.000,120388.000
India,Bihar,Rohtas,"Agriculture Year (Jul - Jun), 2018",390722.000,66723.000,53998.000,16831.000,84.000,2935.000,1080.000,689.000,1215.000,247167.000,351855.000,104688.000
India,Assam,Nagaon,"Agriculture Year (Jul - Jun), 2011",289283.453,61951.407,30179.704,15243.633,4198.879,6311.690,2479.492,1397.046,1687.716,165833.888,210663.216,44829.328
India,Chhattisgarh,Kanker,"Agriculture Year (Jul - Jun), 2017",643268.000,278082.000,31067.000,19050.000,64196.000,0.000,16539.000,11669.000,14538.000,208127.000,223722.000,15595.000
India,Bihar,Pashchim Champaran,"Agriculture Year (Jul - Jun), 2017",484351.000,91745.000,95205.000,2917.000,1121.000,6508.000,1221.000,2189.000,41609.000,241836.000,391147.000,149311.000
India,Bihar,Muzaffarpur,"Agriculture Year (Jul - Jun), 2013",315351.000,0.000,63716.000,5267.000,28.000,17465.000,305.000,1347.000,8434.000,218789.000,308360.000,89571.000
India,Uttar Pradesh,Lucknow,"Agriculture Year (Jul - Jun), 2014",251596.000,12000.000,55988.000,6549.000,3077.000,2005.000,4916.000,18110.000,13543.000,135408.000,202438.000,67030.000
India,Jharkhand,West Singhbhum,"Agriculture Year (Jul - Jun), 2014",567769.000,142336.000,45824.000,55335.000,3712.000,4998.000,37502.000,77694.000,87783.000,112585.000,129726.000,17141.000
India,Madhya Pradesh,Burhanpur,"Agriculture Year (Jul - Jun), 2011",343464.059,202048.030,15406.945,6392.368,10891.288,0.142,1598.044,1859.218,832.726,104435.300,121740.674,17305.374
India,Uttar Pradesh,Unnao,"Agriculture Year (Jul - Jun), 2015",460222.000,16981.000,56480.000,11523.000,3466.000,2764.000,10159.000,22372.000,22290.000,314187.000,499631.000,185444.000
India,Nagaland,Peren,"Agriculture Year (Jul - Jun), 2017",151349.000,83546.000,5994.000,173.000,0.000,10812.000,7078.000,12696.000,4552.000,26498.000,40694.000,14196.000
India,Karnataka,Kolar,"Agriculture Year (Jul - Jun), 2015",374966.000,20620.000,45677.000,28870.000,39418.000,7009.000,6397.000,12549.000,51638.000,162788.000,171170.000,8382.000
India,Uttar Pradesh,Kannauj,"Agriculture Year (Jul - Jun), 2015",208973.000,19069.000,22537.000,4882.000,2095.000,1085.000,2227.000,2906.000,2385.000,151787.000,263241.000,111454.000
India,West Bengal,24 Paraganas North,"Agriculture Year (Jul - Jun), 2014",386524.000,0.000,127668.000,14.000,0.000,4362.000,113.000,12.000,22267.000,232088.000,483255.000,251167.000
India,Mizoram,Champhai,"Agriculture Year (Jul - Jun), 2013",,,,,,,,,,,,
India,Himachal Pradesh,Hamirpur,"Agriculture Year (Jul - Jun), 2013",110224.000,18232.000,13257.000,13854.000,12099.000,0.000,10574.000,1520.000,5335.000,35353.000,69793.000,34440.000
India,Rajasthan,Sikar,"Agriculture Year (Jul - Jun), 2018",774244.000,61101.000,37002.000,19242.000,39299.000,57.000,13544.000,53935.000,48762.000,501302.000,702300.000,200998.000
India,Himachal Pradesh,Solan,"Agriculture Year (Jul - Jun), 2011",180923.000,20271.000,12623.000,11862.000,77886.000,618.000,14072.000,3101.000,3491.000,36999.000,60738.000,23739.000
India,Telangana,Mahabubabad,"Agriculture Year (Jul - Jun), 2018",357946.000,139538.000,17852.000,13568.000,7979.000,6023.000,2424.000,17529.000,26020.000,127013.000,155048.000,28035.000
India,Rajasthan,Jhalawar,"Agriculture Year (Jul - Jun), 2016",632235.000,127256.000,29396.000,33267.000,47360.000,8630.000,31094.000,12535.000,4705.000,337992.000,642810.000,304818.000
India,Karnataka,Chamarajanagara,"Agriculture Year (Jul - Jun), 2015",569901.000,275610.000,24627.000,21434.000,22750.000,4741.000,7637.000,11858.000,40181.000,161063.000,194692.000,33629.000
India,Odisha,Anugul,"Agriculture Year (Jul - Jun), 2013",564091.000,271682.000,49000.000,10000.000,21000.000,4000.000,24000.000,40000.000,54000.000,90409.000,96019.000,5610.000
India,West Bengal,24 Paraganas South,"Agriculture Year (Jul - Jun), 2018",948710.000,426300.000,150281.000,220.000,33.000,4020.000,16.000,270.000,9270.000,358300.000,603595.000,245295.000
India,Nagaland,Mokokchung,"Agriculture Year (Jul - Jun), 2012",160788.000,82675.000,10264.000,167.000,0.000,9610.000,6432.000,9836.000,6129.000,35675.000,44000.000,8325.000
India,Telangana,Kumuram Bheem Asifabad,"Agriculture Year (Jul - Jun), 2016",449128.000,244540.000,7550.000,16924.000,4492.000,3342.000,3200.000,22616.000,16301.000,130163.000,144172.000,14009.000
India,Punjab,Bathinda,"Agriculture Year (Jul - Jun), 2012",336725.000,533.000,78.000,0.000,0.000,0.000,34861.000,0.000,0.000,301253.000,558120.000,256867.000
India,Mizoram,Hnahthial,"Agriculture Year (Jul - Jun), 2014",,,,,,,,,,,,
India,Tamil Nadu,Erode,"Agriculture Year (Jul - Jun), 2015",569915.247,226589.118,53121.737,6261.718,101.104,949.819,1727.589,46879.274,58421.129,175863.759,193626.596,17762.837
India,Karnataka,Udupi,"Agriculture Year (Jul - Jun), 2016",356446.000,100102.000,42284.000,11595.000,10625.000,44307.000,36929.000,9744.000,3408.000,97452.000,107829.000,10377.000
India,Rajasthan,Ajmer,"Agriculture Year (Jul - Jun), 2014",842994.000,57792.000,53695.000,82885.000,78310.000,352.000,69435.000,29921.000,26414.000,444190.000,645563.000,201373.000
India,Meghalaya,East Jaintia Hills,"Agriculture Year (Jul - Jun), 2012",,,,,,,,,,,,
India,Odisha,Deogarh,"Agriculture Year (Jul - Jun), 2014",263022.000,156022.000,16000.000,4000.000,6000.000,1000.000,13000.000,8000.000,9000.000,50000.000,52338.000,2338.000
India,Rajasthan,Udaipur,"Agriculture Year (Jul - Jun), 2012",1388255.000,397007.000,155876.000,315429.000,83256.000,606.000,119968.000,57392.000,19594.000,239127.000,342191.000,103064.000
India,Jammu And Kashmir,Ramban,"Agriculture Year (Jul - Jun), 2014",113787.000,60717.000,13398.000,11309.000,2370.000,2983.000,3815.000,0.000,0.000,19195.000,25391.000,6196.000
India,Punjab,Ludhiana,"Agriculture Year (Jul - Jun), 2016",368312.000,10017.000,59403.000,0.000,0.000,0.000,0.000,0.000,0.000,298892.000,600440.000,301548.000
India,Odisha,Bargarh,"Agriculture Year (Jul - Jun), 2016",467917.000,25000.000,68000.000,10000.000,24000.000,1000.000,21000.000,25000.000,45000.000,248917.000,335412.000,86495.000
India,Haryana,Panipat,"Agriculture Year (Jul - Jun), 2013",130340.057,2974.702,18590.867,860.194,4874.727,1.270,1239.060,316.000,7250.587,94232.649,188561.888,94329.240
India,Tamil Nadu,Ranipet,"Agriculture Year (Jul - Jun), 2013",174431.589,47815.784,23775.894,6023.894,1189.458,894.229,1697.415,22258.798,20919.663,49856.454,58187.961,8331.507
India,West Bengal,Medinipur West,"Agriculture Year (Jul - Jun), 2011",628875.519,116441.875,106378.035,793.729,321.691,3253.478,2585.039,1781.151,50988.992,346331.530,618079.579,271748.049
India,Uttar Pradesh,Ghaziabad,"Agriculture Year (Jul - Jun), 2012",92658.000,2072.000,27478.000,1436.000,31.000,150.000,1993.000,1988.000,4854.000,52656.000,81407.000,28751.000
India,West Bengal,Howrah,"Agriculture Year (Jul - Jun), 2017",138676.000,0.000,52200.000,0.000,1.000,1341.000,75.000,204.000,2640.000,82215.000,162099.000,79884.000
India,Telangana,Vikarabad,"Agriculture Year (Jul - Jun), 2012",391591.391,41118.931,49706.068,15000.470,14243.661,2887.885,9473.734,43685.376,72272.856,143202.410,157570.205,14367.795
India,Uttar Pradesh,Varanasi,"Agriculture Year (Jul - Jun), 2011",152678.000,138.000,26953.000,1258.000,24.000,2352.000,2933.000,4935.000,18387.000,95698.000,154951.000,59253.000
India,Jharkhand,Koderma,"Agriculture Year (Jul - Jun), 2017",156999.000,59353.000,10275.000,8877.000,2084.000,885.000,3555.000,34099.000,29040.000,8831.000,14103.000,5272.000
India,Tamil Nadu,Tirupathur,"Agriculture Year (Jul - Jun), 2015",184659.169,50619.403,25178.697,6377.098,1223.330,916.094,1769.493,23196.791,24158.736,51219.527,63147.461,11927.933
India,Haryana,Rewari,"Agriculture Year (Jul - Jun), 2011",150678.000,1859.000,13823.000,4370.000,980.000,0.000,3868.000,0.000,234.000,125544.000,194696.000,69152.000
India,Uttar Pradesh,Bahraich,"Agriculture Year (Jul - Jun), 2017",486062.000,68480.000,58795.000,3280.000,640.000,5879.000,2144.000,6144.000,7306.000,333394.000,561187.000,227793.000
India,Karnataka,Shivamogga,"Agriculture Year (Jul - Jun), 2015",847784.000,276855.000,88708.000,13312.000,163463.000,26868.000,16311.000,29370.000,9626.000,223271.000,250980.000,27709.000
India,West Bengal,Jhargram,"Agriculture Year (Jul - Jun), 2013",299705.481,55493.125,51648.451,322.111,75.525,1567.305,936.316,525.770,22476.757,166660.120,321432.152,154772.032
India,Kerala,Idukki,"Agriculture Year (Jul - Jun), 2012",436328.000,198413.000,24446.000,1807.000,91.000,189.000,2455.000,1216.000,2047.000,205664.000,268142.000,62478.000
India,Haryana,Nuh,"Agriculture Year (Jul - Jun), 2016",147650.000,0.000,10142.000,0.000,508.000,0.000,0.000,25067.000,8482.000,103451.000,184260.000,80809.000
India,Uttarakhand,Uttar Kashi,"Agriculture Year (Jul - Jun), 2015",812689.000,721664.000,5932.000,40401.000,4548.000,4467.000,2380.000,2473.000,573.000,30251.000,42182.000,11931.000
India,Mizoram,Mamit,"Agriculture Year (Jul - Jun), 2011",299938.000,249742.000,8345.000,1030.000,200.000,4020.000,675.000,13596.000,8779.000,13551.000,13551.000,0.000
India,Telangana,Wanaparthy,"Agriculture Year (Jul - Jun), 2016",216996.000,11585.000,13319.000,18319.000,2296.000,102.000,3032.000,26034.000,27865.000,114444.000,134677.000,20233.000
India,Odisha,Mayurbhanj,"Agriculture Year (Jul - Jun), 2015",699258.000,70000.000,78000.000,14000.000,37000.000,19000.000,55000.000,52000.000,54000.000,320258.000,327583.000,7325.000
India,Tamil Nadu,Pudukkottai,"Agriculture Year (Jul - Jun), 2014",466329.000,23535.000,137114.000,9863.000,3471.000,19449.000,9776.000,126505.000,21195.000,115421.000,118674.000,3253.000
India,Jammu And Kashmir,Poonch,"Agriculture Year (Jul - Jun), 2015",115007.000,34050.000,8864.000,18283.000,18561.000,2.000,7781.000,89.000,185.000,27192.000,45011.000,17819.000
India,Odisha,Malkangiri,"Agriculture Year (Jul - Jun), 2012",594392.000,335588.000,25000.000,48000.000,21000.000,1000.000,5000.000,17000.000,30000.000,111804.000,116862.000,5058.000
India,Jharkhand,Ramgarh,"Agriculture Year (Jul - Jun), 2016",139998.000,42276.000,13269.000,15988.000,2783.000,6767.000,1749.000,21625.000,32194.000,3347.000,21603.000,18256.000
India,Himachal Pradesh,Sirmaur,"Agriculture Year (Jul - Jun), 2013",224759.000,48670.000,10708.000,8526.000,59412.000,36252.000,10648.000,5264.000,4821.000,40458.000,75527.000,35069.000
India,Telangana,Narayanpet,"Agriculture Year (Jul - Jun), 2017",250744.959,17855.499,12071.013,14609.578,4210.898,799.259,1836.585,15820.443,33165.590,150376.093,163966.433,13590.339
India,Telangana,Peddapalli,"Agriculture Year (Jul - Jun), 2013",227076.519,48094.588,18485.907,18430.977,7928.952,2068.522,4658.113,5220.474,12570.739,109618.246,167412.803,57794.556
India,Mizoram,Champhai,"Agriculture Year (Jul - Jun), 2011",,,,,,,,,,,,
India,West Bengal,Coochbehar,"Agriculture Year (Jul - Jun), 2013",331565.000,4256.000,65225.000,100.000,7.000,6632.000,1223.000,37.000,829.000,253256.000,516686.000,263430.000
India,West Bengal,Dinajpur Dakshin,"Agriculture Year (Jul - Jun), 2012",221909.000,932.000,32564.000,2.000,0.000,1830.000,19.000,14.000,10.000,186538.000,303495.000,116957.000
India,Telangana,Bhadradri Kothagudem,"Agriculture Year (Jul - Jun), 2012",805844.162,381800.910,66148.197,44687.173,18904.584,9907.524,7324.942,15572.917,32327.779,229170.134,256359.394,27189.259
India,Karnataka,Koppal,"Agriculture Year (Jul - Jun), 2013",552495.000,29451.000,39003.000,16627.000,14675.000,210.000,2568.000,32662.000,21536.000,395763.000,488446.000,92683.000
India,Meghalaya,West Khasi Hills,"Agriculture Year (Jul - Jun), 2017",377752.000,156012.000,18480.000,31803.000,0.000,34384.000,77181.000,34040.000,12132.000,13720.000,18519.000,4799.000
India,Telangana,Kumuram Bheem Asifabad,"Agriculture Year (Jul - Jun), 2017",449128.000,244540.000,7550.000,16924.000,4492.000,3342.000,3200.000,22616.000,31519.000,114945.000,123530.000,8585.000
India,Tamil Nadu,Kallakurichi,"Agriculture Year (Jul - Jun), 2015",333014.713,33060.173,62763.929,26122.318,1922.827,2903.607,4420.657,7200.687,37645.907,156974.608,222676.727,65702.119
